EpochTime,3.feed_25.NO2_PPM..3.feed_25.NO2_PPB
1483475400,0.009
1483479000,0.007
1483482600,0.006
1483486200,0.013
1483489800,0.014
1483493400,0.018
1483497000,0.018
1483500600,0.013
1483504200,0.012
1483507800,0.005
1483511400,0.005
1483515000,0.006
1483518600,0.012
1483522200,0.011
1483525800,0.007
1483529400,0.005
1483533000,0.003
1483536600,0.002
1483540200,0.002
1483543800,0.002
1483547400,0.002
1483551000,0.002
1483554600,0.002
1483558200,0.002
1483561800,0.002
1483565400,0.002
1483569000,0.001
1483572600,0.002
1483576200,0.001
1483579800,0.001
1483583400,0.002
1483587000,0.0
1483590600,0.0
1483594200,0.0
1483597800,0.0
1483601400,0.001
1483605000,0.001
1483608600,0.001
1483612200,0.001
1483615800,0.002
1483619400,0.003
1483623000,0.004
1483626600,0.005
1483630200,0.004
1483633800,0.005
1483637400,0.004
1483641000,0.005
1483644600,0.007
1483648200,0.007
1483651800,0.008
1483655400,0.007
1483659000,0.005
1483662600,0.008
1483666200,0.009
1483669800,0.008
1483673400,0.004
1483677000,0.0
1483680600,0.0
1483684200,0.001
1483687800,0.003
1483691400,0.004
1483695000,0.005
1483698600,0.007
1483702200,0.009
1483705800,0.012
1483709400,0.011
1483713000,0.006
1483716600,0.006
1483720200,0.006
1483723800,0.005
1483727400,0.003
1483734600,0.003
1483738200,0.005
1483741800,0.005
1483745400,0.006
1483749000,0.006
1483752600,0.006
1483756200,0.006
1483759800,0.005
1483763400,0.0
1483767000,0.0
1483770600,0.0
1483774200,0.0
1483777800,0.0
1483781400,-0.001
1483785000,-0.001
1483788600,-0.001
1483792200,-0.001
1483795800,-0.001
1483799400,-0.001
1483803000,-0.001
1483806600,-0.001
1483810200,-0.001
1483813800,-0.001
1483817400,-0.001
1483821000,-0.001
1483824600,-0.001
1483828200,-0.001
1483831800,-0.001
1483835400,-0.001
1483839000,-0.001
1483842600,-0.002
1483846200,-0.002
1483849800,-0.001
1483853400,-0.001
1483857000,-0.001
1483860600,-0.001
1483864200,-0.002
1483867800,-0.002
1483871400,-0.002
1483875000,-0.001
1483878600,-0.001
1483882200,-0.002
1483885800,-0.002
1483889400,-0.002
1483893000,-0.002
1483896600,-0.002
1483900200,-0.002
1483903800,-0.002
1483907400,-0.002
1483911000,-0.002
1483914600,-0.002
1483918200,-0.002
1483921800,-0.002
1483925400,-0.001
1483929000,0.0
1483932600,-0.001
1483936200,0.0
1483939800,0.001
1483943400,0.003
1483947000,0.001
1483950600,0.002
1483954200,0.003
1483957800,0.001
1483961400,0.0
1483965000,0.0
1483968600,0.0
1483972200,0.0
1483975800,0.0
1483979400,0.0
1483983000,0.002
1483986600,0.006
1483990200,0.007
1483993800,0.005
1483997400,0.006
1484001000,0.008
1484004600,0.014
1484008200,0.012
1484011800,0.012
1484015400,0.017
1484019000,0.022
1484022600,0.019
1484026200,0.024
1484029800,0.024
1484033400,0.021
1484037000,0.022
1484040600,0.025
1484044200,0.014
1484047800,0.013
1484051400,0.008
1484055000,0.01
1484058600,0.012
1484062200,0.012
1484065800,0.015
1484069400,0.019
1484073000,0.011
1484076600,0.026
1484080200,0.023
1484083800,0.016
1484087400,0.012
1484091000,0.013
1484094600,0.008
1484098200,0.003
1484101800,0.003
1484105400,0.001
1484109000,0.0
1484112600,0.0
1484116200,0.0
1484119800,0.001
1484123400,0.0
1484127000,0.0
1484130600,0.003
1484134200,0.007
1484137800,0.012
1484141400,0.014
1484145000,0.012
1484148600,0.011
1484152200,0.011
1484155800,0.01
1484159400,0.009
1484163000,0.005
1484166600,0.007
1484170200,0.01
1484173800,0.009
1484177400,0.005
1484181000,0.002
1484184600,0.011
1484188200,0.003
1484191800,0.003
1484195400,0.002
1484199000,0.004
1484202600,0.004
1484206200,0.001
1484209800,0.0
1484213400,0.0
1484217000,0.0
1484220600,0.0
1484224200,0.001
1484227800,0.001
1484231400,0.0
1484235000,0.001
1484238600,0.0
1484242200,0.0
1484245800,0.0
1484249400,0.0
1484253000,0.0
1484256600,0.0
1484260200,0.0
1484263800,0.002
1484267400,0.001
1484271000,0.0
1484274600,0.002
1484278200,0.0
1484281800,0.0
1484285400,0.001
1484289000,0.002
1484292600,0.003
1484296200,0.001
1484299800,0.0
1484303400,0.001
1484307000,0.0
1484310600,0.0
1484314200,-0.001
1484317800,0.0
1484321400,0.0
1484325000,0.0
1484328600,0.0
1484332200,0.0
1484335800,0.001
1484339400,0.001
1484343000,0.001
1484346600,0.001
1484350200,0.002
1484353800,0.002
1484357400,0.002
1484361000,0.003
1484364600,0.001
1484368200,0.001
1484371800,-0.001
1484375400,-0.002
1484379000,0.0
1484382600,0.0
1484386200,0.0
1484389800,0.0
1484393400,0.0
1484397000,0.0
1484400600,0.0
1484404200,0.001
1484407800,0.001
1484411400,0.002
1484415000,0.002
1484418600,0.002
1484422200,0.004
1484425800,0.005
1484429400,0.005
1484433000,0.006
1484436600,0.005
1484440200,0.006
1484443800,0.007
1484447400,0.006
1484451000,0.005
1484454600,0.005
1484458200,0.005
1484461800,0.008
1484465400,0.007
1484469000,0.006
1484472600,0.007
1484476200,0.004
1484479800,0.01
1484483400,0.016
1484487000,0.004
1484490600,0.001
1484494200,0.0
1484497800,0.001
1484501400,0.004
1484505000,0.002
1484508600,0.003
1484512200,0.002
1484515800,0.003
1484519400,0.004
1484523000,0.007
1484526600,0.018
1484530200,0.021
1484533800,0.024
1484537400,0.021
1484541000,0.017
1484544600,0.019
1484548200,0.017
1484551800,0.017
1484555400,0.014
1484559000,0.013
1484562600,0.011
1484566200,0.013
1484569800,0.013
1484573400,0.009
1484577000,0.009
1484580600,0.01
1484584200,0.009
1484587800,0.007
1484591400,0.009
1484595000,0.014
1484598600,0.015
1484602200,0.014
1484605800,0.016
1484609400,0.013
1484613000,0.014
1484616600,0.016
1484620200,0.014
1484623800,0.015
1484627400,0.013
1484631000,0.009
1484634600,0.01
1484638200,0.007
1484641800,0.009
1484645400,0.007
1484649000,0.008
1484652600,0.009
1484656200,0.01
1484659800,0.01
1484663400,0.015
1484667000,0.021
1484670600,0.013
1484674200,0.006
1484677800,0.005
1484681400,0.002
1484685000,0.001
1484688600,0.002
1484692200,0.001
1484695800,0.002
1484699400,0.003
1484703000,0.005
1484706600,0.004
1484710200,0.003
1484713800,0.0
1484717400,0.0
1484721000,0.0
1484724600,0.0
1484728200,0.0
1484731800,0.0
1484735400,0.0
1484739000,0.002
1484742600,0.002
1484746200,0.002
1484749800,0.002
1484760600,0.005
1484764200,0.005
1484767800,0.005
1484771400,0.005
1484775000,0.006
1484778600,0.007
1484782200,0.007
1484785800,0.007
1484789400,0.008
1484793000,0.006
1484796600,0.005
1484800200,0.005
1484803800,0.006
1484807400,0.006
1484811000,0.004
1484814600,0.004
1484818200,0.005
1484821800,0.005
1484825400,0.005
1484829000,0.008
1484832600,0.007
1484836200,0.005
1484839800,0.005
1484843400,0.005
1484847000,0.006
1484850600,0.008
1484854200,0.008
1484857800,0.01
1484861400,0.015
1484865000,0.016
1484868600,0.022
1484872200,0.023
1484875800,0.021
1484879400,0.018
1484883000,0.014
1484886600,0.015
1484890200,0.014
1484893800,0.008
1484897400,0.006
1484901000,0.006
1484904600,0.007
1484908200,0.007
1484911800,0.008
1484915400,0.012
1484919000,0.013
1484922600,0.009
1484926200,0.009
1484929800,0.013
1484933400,0.014
1484937000,0.018
1484940600,0.021
1484944200,0.023
1484947800,0.023
1484951400,0.02
1484955000,0.022
1484958600,0.024
1484962200,0.023
1484965800,0.023
1484969400,0.021
1484973000,0.02
1484976600,0.021
1484980200,0.019
1484983800,0.017
1484987400,0.015
1484991000,0.014
1484994600,0.013
1484998200,0.012
1485001800,0.012
1485005400,0.012
1485009000,0.01
1485012600,0.011
1485016200,0.013
1485019800,0.013
1485023400,0.01
1485027000,0.008
1485030600,0.006
1485034200,0.006
1485037800,0.008
1485041400,0.014
1485045000,0.018
1485048600,0.016
1485052200,0.019
1485055800,0.016
1485059400,0.017
1485063000,0.016
1485066600,0.015
1485070200,0.014
1485073800,0.011
1485077400,0.01
1485081000,0.009
1485084600,0.01
1485088200,0.01
1485091800,0.008
1485095400,0.008
1485099000,0.01
1485102600,0.007
1485106200,0.009
1485109800,0.006
1485113400,0.003
1485117000,0.003
1485120600,0.002
1485124200,0.002
1485127800,0.003
1485131400,0.003
1485135000,0.003
1485138600,0.002
1485142200,0.003
1485145800,0.003
1485149400,0.003
1485153000,0.002
1485156600,0.003
1485160200,0.003
1485163800,0.003
1485167400,0.002
1485171000,0.002
1485174600,0.005
1485178200,0.005
1485181800,0.003
1485185400,0.002
1485189000,0.002
1485192600,0.002
1485196200,0.003
1485199800,0.002
1485203400,0.002
1485207000,0.002
1485210600,0.002
1485214200,0.005
1485217800,0.004
1485221400,0.003
1485225000,0.004
1485228600,0.004
1485232200,0.004
1485235800,0.004
1485239400,0.003
1485243000,0.003
1485246600,0.004
1485250200,0.005
1485253800,0.008
1485257400,0.004
1485261000,0.008
1485264600,0.008
1485268200,0.005
1485271800,0.003
1485275400,0.002
1485279000,0.002
1485282600,0.003
1485286200,0.004
1485289800,0.005
1485293400,0.005
1485297000,0.007
1485300600,0.008
1485304200,0.008
1485307800,0.007
1485311400,0.008
1485315000,0.007
1485318600,0.006
1485322200,0.004
1485325800,0.003
1485329400,0.003
1485333000,0.003
1485336600,0.002
1485340200,0.004
1485343800,0.006
1485347400,0.006
1485351000,0.006
1485354600,0.006
1485358200,0.009
1485361800,0.007
1485365400,0.009
1485369000,0.01
1485372600,0.008
1485376200,0.012
1485379800,0.015
1485383400,0.016
1485387000,0.012
1485390600,0.009
1485394200,0.014
1485397800,0.011
1485401400,0.008
1485405000,0.007
1485408600,0.007
1485412200,0.003
1485415800,0.003
1485419400,0.003
1485423000,0.002
1485426600,0.002
1485430200,0.002
1485433800,0.003
1485437400,0.004
1485441000,0.004
1485444600,0.005
1485448200,0.004
1485451800,0.003
1485455400,0.003
1485459000,0.005
1485462600,0.004
1485466200,0.004
1485469800,0.004
1485473400,0.004
1485477000,0.004
1485480600,0.004
1485484200,0.003
1485487800,0.003
1485491400,0.002
1485495000,0.002
1485498600,0.002
1485502200,0.002
1485505800,0.002
1485509400,0.003
1485513000,0.003
1485516600,0.004
1485520200,0.006
1485523800,0.006
1485527400,0.006
1485531000,0.004
1485534600,0.004
1485538200,0.004
1485541800,0.003
1485545400,0.003
1485549000,0.003
1485552600,0.004
1485556200,0.004
1485559800,0.004
1485563400,0.004
1485567000,0.004
1485570600,0.005
1485574200,0.004
1485577800,0.004
1485581400,0.005
1485585000,0.005
1485588600,0.004
1485592200,0.003
1485595800,0.002
1485599400,0.002
1485603000,0.002
1485606600,0.003
1485610200,0.002
1485613800,0.003
1485617400,0.005
1485621000,0.004
1485624600,0.003
1485628200,0.003
1485631800,0.003
1485635400,0.003
1485639000,0.004
1485642600,0.004
1485646200,0.006
1485649800,0.006
1485653400,0.005
1485657000,0.004
1485660600,0.004
1485664200,0.003
1485667800,0.002
1485671400,0.003
1485675000,0.003
1485678600,0.004
1485682200,0.005
1485685800,0.004
1485689400,0.004
1485693000,0.004
1485696600,0.006
1485700200,0.005
1485703800,0.004
1485707400,0.003
1485711000,0.003
1485714600,0.002
1485718200,0.002
1485721800,0.002
1485725400,0.002
1485729000,0.003
1485732600,0.003
1485736200,0.005
1485739800,0.006
1485743400,0.004
1485747000,0.004
1485750600,0.004
1485754200,0.004
1485757800,0.004
1485761400,0.004
1485765000,0.003
1485768600,0.01
1485772200,0.008
1485775800,0.007
1485779400,0.006
1485783000,0.006
1485786600,0.004
1485790200,0.004
1485793800,0.003
1485797400,0.003
1485801000,0.003
1485804600,0.003
1485808200,0.003
1485811800,0.003
1485815400,0.004
1485819000,0.004
1485822600,0.005
1485826200,0.008
1485829800,0.012
1485833400,0.011
1485837000,0.013
1485840600,0.016
1485844200,0.012
1485847800,0.007
1485851400,0.007
1485855000,0.006
1485858600,0.006
1485862200,0.004
1485865800,0.012
1485869400,0.021
1485873000,0.014
1485876600,0.01
1485880200,0.008
1485883800,0.005
1485887400,0.006
1485891000,0.005
1485894600,0.006
1485898200,0.005
1485901800,0.008
1485905400,0.008
1485909000,0.005
1485912600,0.003
1485916200,0.003
1485919800,0.003
1485923400,0.002
1485927000,0.002
1485930600,0.002
1485934200,0.002
1485937800,0.004
1485941400,0.005
1485945000,0.008
1485948600,0.007
1485952200,0.008
1485955800,0.009
1485959400,0.006
1485963000,0.007
1485970200,0.004
1485973800,0.004
1485977400,0.005
1485981000,0.006
1485984600,0.006
1485988200,0.006
1485991800,0.005
1485995400,0.006
1485999000,0.01
1486002600,0.011
1486006200,0.007
1486009800,0.006
1486013400,0.005
1486017000,0.004
1486020600,0.004
1486024200,0.003
1486027800,0.003
1486031400,0.005
1486035000,0.007
1486038600,0.007
1486042200,0.007
1486045800,0.004
1486049400,0.004
1486053000,0.004
1486056600,0.003
1486063800,-0.001
1486067400,-0.001
1486071000,-0.001
1486074600,0.0
1486078200,0.0
1486081800,0.0
1486085400,0.0
1486089000,0.0
1486092600,0.0
1486096200,0.001
1486099800,0.003
1486103400,0.002
1486107000,0.003
1486110600,0.003
1486114200,0.003
1486117800,0.005
1486121400,0.006
1486125000,0.004
1486128600,0.003
1486132200,0.001
1486135800,0.0
1486139400,0.0
1486143000,0.0
1486146600,0.0
1486150200,0.0
1486153800,0.001
1486157400,0.001
1486161000,0.0
1486164600,0.0
1486168200,0.0
1486171800,0.0
1486175400,0.0
1486179000,0.0
1486182600,0.0
1486186200,-0.001
1486189800,0.0
1486193400,0.0
1486197000,0.001
1486200600,0.002
1486204200,0.005
1486207800,0.01
1486211400,0.009
1486215000,0.006
1486218600,0.002
1486222200,0.0
1486225800,0.0
1486229400,0.0
1486233000,0.001
1486236600,0.002
1486240200,0.002
1486243800,0.002
1486247400,0.003
1486251000,0.004
1486254600,0.007
1486258200,0.008
1486261800,0.008
1486265400,0.006
1486269000,0.006
1486272600,0.005
1486276200,0.01
1486279800,0.016
1486283400,0.013
1486287000,0.019
1486290600,0.009
1486294200,0.005
1486297800,0.008
1486301400,0.007
1486305000,0.004
1486308600,0.0
1486312200,0.0
1486315800,0.0
1486319400,0.0
1486323000,0.0
1486326600,0.0
1486330200,0.001
1486333800,0.0
1486337400,0.0
1486341000,0.0
1486344600,0.0
1486348200,0.0
1486351800,0.0
1486355400,0.0
1486359000,0.0
1486362600,0.003
1486366200,0.005
1486369800,0.013
1486373400,0.009
1486377000,0.019
1486380600,0.025
1486384200,0.024
1486387800,0.019
1486391400,0.016
1486395000,0.014
1486398600,0.008
1486402200,0.004
1486405800,0.003
1486409400,0.002
1486413000,0.003
1486416600,0.003
1486420200,0.01
1486423800,0.015
1486427400,0.019
1486431000,0.029
1486434600,0.029
1486438200,0.024
1486441800,0.019
1486445400,0.011
1486449000,0.014
1486452600,0.012
1486456200,0.016
1486459800,0.02
1486463400,0.022
1486467000,0.019
1486470600,0.025
1486474200,0.02
1486477800,0.012
1486481400,0.007
1486485000,0.004
1486488600,0.005
1486492200,0.001
1486495800,0.002
1486499400,0.001
1486503000,0.001
1486506600,0.002
1486510200,0.0
1486513800,-0.001
1486517400,0.0
1486521000,-0.001
1486524600,-0.001
1486528200,0.0
1486531800,-0.001
1486535400,-0.001
1486539000,-0.001
1486542600,-0.002
1486546200,-0.002
1486549800,-0.001
1486553400,-0.002
1486557000,0.0
1486560600,0.0
1486564200,0.001
1486567800,0.0
1486571400,0.0
1486575000,0.0
1486578600,0.0
1486582200,0.001
1486585800,0.0
1486589400,0.0
1486593000,0.0
1486596600,0.0
1486600200,0.0
1486603800,-0.001
1486607400,0.0
1486611000,-0.001
1486614600,-0.001
1486618200,-0.002
1486621800,-0.002
1486625400,-0.002
1486629000,-0.002
1486632600,-0.001
1486636200,-0.001
1486639800,-0.002
1486643400,-0.002
1486647000,0.0
1486650600,0.0
1486654200,0.0
1486657800,0.0
1486661400,-0.001
1486665000,-0.001
1486668600,-0.001
1486672200,-0.001
1486675800,-0.001
1486679400,0.0
1486683000,0.0
1486686600,0.0
1486690200,0.0
1486693800,0.0
1486697400,0.0
1486701000,0.0
1486704600,0.0
1486708200,0.0
1486711800,0.0
1486715400,-0.001
1486719000,-0.001
1486722600,0.0
1486726200,0.002
1486729800,0.006
1486733400,0.005
1486737000,0.004
1486740600,0.003
1486744200,0.006
1486747800,0.005
1486751400,0.004
1486755000,0.004
1486758600,0.009
1486762200,0.012
1486765800,0.009
1486769400,0.014
1486773000,0.007
1486776600,0.003
1486780200,0.005
1486783800,0.017
1486787400,0.029
1486791000,0.017
1486794600,0.018
1486798200,0.012
1486801800,0.01
1486805400,0.008
1486809000,0.008
1486812600,0.007
1486816200,0.008
1486819800,0.009
1486823400,0.009
1486827000,0.01
1486830600,0.007
1486834200,0.004
1486837800,0.001
1486841400,0.001
1486845000,0.002
1486848600,0.004
1486852200,0.008
1486855800,0.014
1486859400,0.023
1486863000,0.019
1486866600,0.013
1486870200,0.021
1486873800,0.014
1486877400,0.013
1486881000,0.005
1486884600,0.008
1486888200,0.007
1486891800,0.003
1486895400,0.004
1486899000,0.004
1486902600,0.007
1486906200,0.01
1486909800,0.013
1486913400,0.01
1486917000,0.002
1486920600,0.002
1486924200,0.0
1486927800,-0.001
1486931400,-0.001
1486935000,-0.002
1486938600,-0.002
1486942200,-0.001
1486945800,-0.001
1486949400,-0.002
1486953000,-0.002
1486956600,-0.003
1486960200,-0.003
1486963800,-0.002
1486967400,-0.002
1486971000,-0.003
1486974600,-0.003
1486978200,-0.003
1486981800,-0.002
1486985400,-0.002
1486989000,-0.001
1486992600,-0.001
1486996200,-0.001
1487007000,0.002
1487010600,0.003
1487014200,0.003
1487017800,0.002
1487021400,0.002
1487025000,0.003
1487028600,0.005
1487032200,0.012
1487035800,0.013
1487039400,0.016
1487043000,0.023
1487046600,0.025
1487050200,0.026
1487053800,0.027
1487057400,0.027
1487061000,0.028
1487064600,0.027
1487068200,0.028
1487071800,0.028
1487075400,0.03
1487079000,0.029
1487082600,0.02
1487086200,0.011
1487089800,0.008
1487093400,0.004
1487097000,0.003
1487100600,0.003
1487104200,0.003
1487107800,0.003
1487111400,0.003
1487115000,0.006
1487118600,0.006
1487122200,0.005
1487125800,0.006
1487129400,0.008
1487133000,0.007
1487136600,0.009
1487140200,0.007
1487143800,0.007
1487147400,0.007
1487151000,0.005
1487154600,0.004
1487158200,0.004
1487161800,0.003
1487165400,0.002
1487169000,0.002
1487172600,0.002
1487176200,0.002
1487179800,0.002
1487183400,0.002
1487187000,0.004
1487190600,0.004
1487194200,0.004
1487197800,0.003
1487201400,0.003
1487205000,0.003
1487208600,0.002
1487212200,0.002
1487215800,0.001
1487219400,0.001
1487223000,0.001
1487226600,0.001
1487230200,0.002
1487233800,0.002
1487237400,0.002
1487241000,0.003
1487244600,0.002
1487248200,0.003
1487251800,0.003
1487255400,0.003
1487259000,0.002
1487262600,0.003
1487266200,0.003
1487269800,0.004
1487273400,0.004
1487277000,0.003
1487280600,0.004
1487284200,0.004
1487287800,0.004
1487291400,0.005
1487295000,0.013
1487298600,0.024
1487302200,0.021
1487305800,0.03
1487309400,0.026
1487313000,0.027
1487316600,0.028
1487320200,0.027
1487323800,0.021
1487327400,0.019
1487331000,0.017
1487334600,0.02
1487338200,0.014
1487341800,0.011
1487345400,0.009
1487349000,0.009
1487352600,0.006
1487356200,0.007
1487359800,0.009
1487363400,0.009
1487367000,0.013
1487370600,0.01
1487374200,0.02
1487377800,0.03
1487381400,0.031
1487385000,0.025
1487388600,0.026
1487392200,0.022
1487395800,0.022
1487399400,0.023
1487403000,0.025
1487406600,0.026
1487410200,0.027
1487413800,0.031
1487417400,0.027
1487421000,0.023
1487424600,0.018
1487428200,0.013
1487431800,0.007
1487435400,0.005
1487439000,0.004
1487442600,0.004
1487446200,0.004
1487449800,0.003
1487453400,0.003
1487457000,0.004
1487460600,0.005
1487464200,0.005
1487467800,0.009
1487471400,0.009
1487475000,0.006
1487478600,0.009
1487482200,0.005
1487485800,0.008
1487489400,0.005
1487493000,0.008
1487496600,0.01
1487500200,0.008
1487503800,0.008
1487507400,0.008
1487511000,0.007
1487514600,0.005
1487518200,0.004
1487521800,0.004
1487525400,0.004
1487529000,0.003
1487532600,0.002
1487536200,0.001
1487539800,0.001
1487543400,0.001
1487547000,0.003
1487550600,0.004
1487554200,0.003
1487557800,0.005
1487561400,0.015
1487565000,0.02
1487568600,0.024
1487572200,0.021
1487575800,0.017
1487579400,0.021
1487583000,0.019
